year,state,num_below_fpl,population,percap_num_below_fpl
2009,Alaska,19785.0,698895.0,0.02830897345094757
2009,Arizona,331980.0,6343154.0,0.05233673973546914
2009,Arkansas,206493.0,2896843.0,0.0712820819077872
2009,California,1637867.0,36961229.0,0.04431310982651578
2009,Colorado,234499.0,4972195.0,0.047162068261602776
2009,Connecticut,136363.0,3561807.0,0.03828478073067968
2009,Delaware,34264.0,891730.0,0.0384241866932816
2009,District of Columbia,44548.0,592228.0,0.07522102973854664
2009,Florida,1016442.0,18652644.0,0.05449318605984224
2009,Georgia,526221.0,9620846.0,0.05469591759394132
2009,Hawaii,50756.0,1346717.0,0.0376886903484548
2009,Idaho,77187.0,1554439.0,0.049655856550176625
2009,Illinois,633875.0,12796778.0,0.04953395299973165
2009,Indiana,348772.0,6459325.0,0.05399511558870315
2009,Iowa,148396.0,3032870.0,0.048929232047532537
2009,Kansas,139005.0,2832704.0,0.049071487878719414
2009,Kentucky,317876.0,4317074.0,0.07363227964125701
2009,Louisiana,297393.0,4491648.0,0.06621021950072668
2009,Maine,72513.0,1329590.0,0.05453786505614513
2009,Maryland,194500.0,5730388.0,0.03394185524610201
2009,Massachusetts,289918.0,6517613.0,0.044482236057894205
2009,Michigan,596289.0,9901591.0,0.06022153409487425
2009,Minnesota,241371.0,5281203.0,0.04570379135208399
2009,Mississippi,232794.0,2958774.0,0.07867920969969318
2009,Missouri,351510.0,5961088.0,0.058967423396534324
2009,Montana,51768.0,983982.0,0.052610718488752845
2009,Nebraska,85440.0,1812683.0,0.047134551380467515
2009,Nevada,113301.0,2684665.0,0.0422030309181965
2009,New Hampshire,49394.0,1316102.0,0.03753052574952397
2009,New Jersey,314755.0,8755602.0,0.03594898443305212
2009,New Mexico,127566.0,2036802.0,0.06263053551597063
2009,New York,1058123.0,19307066.0,0.05480496104379609
2009,North Carolina,584782.0,9449566.0,0.061884535226273886
2009,North Dakota,34664.0,664968.0,0.05212882424417416
2009,Ohio,683510.0,11528896.0,0.05928668278385025
2009,Oklahoma,234470.0,3717572.0,0.06307073541548086
2009,Oregon,212366.0,3808600.0,0.055759596702200286
2009,Pennsylvania,641387.0,12666858.0,0.050635050933704316
2009,Rhode Island,49589.0,1053646.0,0.04706419423601475
